"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 15 07:08:02 UTC 2026","Mon Jun 15 07:10:03 UTC 2026","120304","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.DashboardPageTest","com.intelehealth.tests.DashboardPageTest","IDA4_1577_Dashboard","IDA4_1577_Dashboard_Verify that appointment section shows all the appointments scheduled","Verify that appointment section shows all the appointments scheduled"
"broken","Mon Jun 15 09:42:34 UTC 2026","Mon Jun 15 09:45:21 UTC 2026","166714","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1923_Calendar","IDA4_1923_Calendar_Verify user can set the off hours","Verify user can set the off hours"
"broken","Mon Jun 15 08:40:58 UTC 2026","Mon Jun 15 08:41:49 UTC 2026","50416","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1709_StartVisitNote","IDA4_1709_StartVisitNote_Verify on clicking Confirm in the popup on re-assigning to another specialist","Verify on clicking Confirm in the popup on re-assigning to another specialist"
"broken","Mon Jun 15 08:55:40 UTC 2026","Mon Jun 15 08:56:19 UTC 2026","38804","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1730_StartVisitNote","IDA4_1730_StartVisitNote_Verify if user can type in strength and if characters or spl characters are allowed","Verify if user can type in strength and if characters or spl characters are allowed"
"skipped","Mon Jun 15 09:23:07 UTC 2026","Mon Jun 15 09:23:07 UTC 2026","3","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1778_StartVisitNote","IDA4_1778_StartVisitNote_Verify doctor should be able to select only one option for question: Have you spoken with patient","Verify doctor should be able to select only one option for question: Have you spoken with patient"
"broken","Mon Jun 15 09:04:59 UTC 2026","Mon Jun 15 09:05:23 UTC 2026","23150","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1742_StartVisitNote","IDA4_1742_StartVisitNote_Verify if multiple instructions can be added under medication section","Verify if multiple instructions can be added under medication section"
"broken","Mon Jun 15 10:20:00 UTC 2026","Mon Jun 15 10:21:06 UTC 2026","65717","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1892_Calendar","IDA4_1892_Calendar_Verify that user can view the current date on Screen And can change the date","Verify that user can view the current date on Screen And can change the date"
"broken","Mon Jun 15 08:29:50 UTC 2026","Mon Jun 15 08:30:06 UTC 2026","15193","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.VisitSummaryPageTest","com.intelehealth.tests.VisitSummaryPageTest","IDA4_1811_VisitSummary","IDA4_1811_VisitSummary_Verify video call option in visit summary page","Verify video call option in visit summary page"
"broken","Mon Jun 15 08:31:54 UTC 2026","Mon Jun 15 08:32:04 UTC 2026","10118","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.VisitSummaryPageTest","com.intelehealth.tests.VisitSummaryPageTest","IDA4_1814_VisitSummary","IDA4_1814_VisitSummary_Verify the Update prescription and View prescription buttons before updating any changes in visit summary page","Verify the Update prescription and View prescription buttons before updating any changes in visit summary page"
"broken","Mon Jun 15 08:06:32 UTC 2026","Mon Jun 15 08:06:59 UTC 2026","27277","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.MessagesPageTest","com.intelehealth.tests.MessagesPageTest","verifyMessagesPageLoadsSuccessfully","Verify Messages Page Loads Successfully","Verify Messages Page Loads Successfully"
"broken","Mon Jun 15 09:15:07 UTC 2026","Mon Jun 15 09:15:30 UTC 2026","23213","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1758_StartVisitNote","IDA4_1758_StartVisitNote_Verify Referral facility and referral specialization drop down","Verify Referral facility and referral specialization drop down"
"skipped","Mon Jun 15 09:23:09 UTC 2026","Mon Jun 15 09:23:09 UTC 2026","3","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1779_StartVisitNote","IDA4_1779_StartVisitNote_Verify diagnosis type, Primary or Secondary under Diagnosis section","Verify diagnosis type, Primary or Secondary under Diagnosis section"
"broken","Mon Jun 15 07:27:56 UTC 2026","Mon Jun 15 07:28:45 UTC 2026","48851","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.End2EndTest","com.intelehealth.tests.End2EndTest","IDA4_1678_End2End","IDA4_1678_End2End_Login, search patient, view, visit summary, video call with healthworker","Login, search patient, view, visit summary, video call with healthworker"
"failed","Mon Jun 15 07:39:21 UTC 2026","Mon Jun 15 07:39:48 UTC 2026","26799","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.FilterTest","com.intelehealth.tests.FilterTest","VerifyFilterPopupOpensonClickingFilterIcon","Verify Filter popup opens on clicking Filter icon","Verify Filter popup opens on clicking Filter icon"
"failed","Mon Jun 15 07:59:54 UTC 2026","Mon Jun 15 08:00:22 UTC 2026","28332","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.HelpSupportLogoutTest","com.intelehealth.tests.HelpSupportLogoutTest","verifySearchFIeldisVisibleAndInEnabledStates","verify Search FIeld is Visible and in enabled state","verify Search FIeld is Visible and in enabled state"
"broken","Mon Jun 15 09:48:37 UTC 2026","Mon Jun 15 09:48:57 UTC 2026","20226","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1860_Calendar","IDA4_1860_Calendar_Verify the functionality of Add more months link","Verify the functionality of Add more months link"
"passed","Mon Jun 15 07:10:15 UTC 2026","Mon Jun 15 07:10:18 UTC 2026","3163","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.DashboardPageTest","com.intelehealth.tests.DashboardPageTest","IDA4_1578_Dashboard","IDA4_1578_Verify that Appointment header shows correct count of appointments","Verify Dashboard screen is displayed after Login"
"broken","Mon Jun 15 09:40:58 UTC 2026","Mon Jun 15 09:42:20 UTC 2026","82086","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1922_Calendar","IDA4_1922_Calendar_Verify that user can select the FROM and TO dates","Verify that user can select the FROM and TO dates"
"broken","Mon Jun 15 09:00:08 UTC 2026","Mon Jun 15 09:00:28 UTC 2026","20259","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1735_StartVisitNote","IDA4-1735,Verify if the selected time appears once chosen","Verify if the selected time appears once chosen"
"broken","Mon Jun 15 07:54:32 UTC 2026","Mon Jun 15 07:54:52 UTC 2026","20182","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.ForgotUsernamePasswordTest","com.intelehealth.tests.ForgotUsernamePasswordTest","IDA4_1480_ForgotUNPW","IDA4_1480_Verify that user receives 6 digit OTP in registered mobile number/email","Verify that user receives 6 digit OTP in registered mobile number/email"
"failed","Mon Jun 15 08:20:58 UTC 2026","Mon Jun 15 08:21:31 UTC 2026","32622","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.SearchPageTest","com.intelehealth.tests.SearchPageTest","IDA4_1489_Search","IDA4-1489, Search using patient OpenMRS-ID","Search using patient OpenMRS-ID"
"broken","Mon Jun 15 08:23:36 UTC 2026","Mon Jun 15 08:23:56 UTC 2026","20225","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.VideoFunctionalityTest","com.intelehealth.tests.VideoFunctionalityTest","IDA4_1846_VideoFunctionality","IDA4_1846_Verify when user turns on mic and video","Verify when user turns on mic and video"
"passed","Mon Jun 15 08:18:04 UTC 2026","Mon Jun 15 08:18:24 UTC 2026","19645","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.ProfilePageTest","com.intelehealth.tests.ProfilePageTest","IDA4_1526_Profile","IDA4_1526_Verify that user can update the Mobile number, Whatsapp number and Email ID","Verify that user can update the Mobile number, Whatsapp number and Email ID"
"broken","Mon Jun 15 09:36:57 UTC 2026","Mon Jun 15 09:37:18 UTC 2026","20240","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1912_Calendar","IDA4_1912_Calendar_Verify that user can see the current week's dates and change the week","Verify that user can see the current week's dates and change the week"
"broken","Mon Jun 15 10:22:15 UTC 2026","Mon Jun 15 10:22:55 UTC 2026","40179","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.ChangePasswordLanguageTest","com.intelehealth.tests.ChangePasswordLanguageTest","IDA4_1565_ChangePasswordLanguage","IDA4_1565_Verify Generate password link functionality","Verify Generate password link functionality"
"broken","Mon Jun 15 09:02:33 UTC 2026","Mon Jun 15 09:03:11 UTC 2026","38149","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1740_StartVisitNote","IDA4_1740_StartVisitNote_Verify user is able to enter text in additional instructions text area under medication section","Verify user is able to enter text in additional instructions text area under medication section"
"broken","Mon Jun 15 08:43:57 UTC 2026","Mon Jun 15 08:44:37 UTC 2026","40162","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1713_StartVisitNote","IDA4_1713_StartVisitNote_Verify when patient number is not available in patient interaction section","Verify when patient number is not available in patient interaction section"
"broken","Mon Jun 15 08:45:48 UTC 2026","Mon Jun 15 08:46:11 UTC 2026","23218","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1715_StartVisitNote","IDA4_1715_StartVisitNote_Verify clicking on whatsapp feature in patient interaction section","Verify clicking on whatsapp feature in patient interaction section"
"broken","Mon Jun 15 08:10:01 UTC 2026","Mon Jun 15 08:10:28 UTC 2026","26660","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.MessagesPageTest","com.intelehealth.tests.MessagesPageTest","verifySendingATextMessage","Verify Sending a Text Message","Verify Sending a Text Message"
"broken","Mon Jun 15 08:07:59 UTC 2026","Mon Jun 15 08:08:35 UTC 2026","35862","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.MessagesPageTest","com.intelehealth.tests.MessagesPageTest","verifySearchByPatientOpenMRSID","Verify Search by Patient OpenMRSID","Verify Search by Patient OpenMRSID"
"broken","Mon Jun 15 07:55:38 UTC 2026","Mon Jun 15 07:57:05 UTC 2026","86829","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.HelpSupportLogoutTest","com.intelehealth.tests.HelpSupportLogoutTest","IDA4_1648_HelpSupport","IDA4_1648_Verify the Logout functionality","Verify the Logout functionality"
"skipped","Mon Jun 15 08:36:40 UTC 2026","Mon Jun 15 08:36:40 UTC 2026","2","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AppointmentPageTest","com.intelehealth.tests.AppointmentPageTest","IDA4_1787_Appointments","IDA4_1787_Appointments_Verify whether Appointment section is showing count within brackets","Verify whether Appointment section is showing count within brackets"
"broken","Mon Jun 15 08:50:23 UTC 2026","Mon Jun 15 08:50:46 UTC 2026","23234","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1721_StartVisitNote","IDA4_1721_StartVisitNote_Verify delete icon functionality under Diagnosis section","Verify delete icon functionality under Diagnosis section"
"passed","Mon Jun 15 08:02:17 UTC 2026","Mon Jun 15 08:02:44 UTC 2026","27284","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.HelpSupportLogoutTest","com.intelehealth.tests.HelpSupportLogoutTest","verifyCreateTicket","Verify creation of ticket","Verify creation of ticket"
"broken","Mon Jun 15 09:55:50 UTC 2026","Mon Jun 15 09:57:42 UTC 2026","112089","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1867_Calendar","IDA4_1867_Calendar_Verify clicking on save button in calendar","Verify clicking on save button in calendar"
"broken","Mon Jun 15 09:14:12 UTC 2026","Mon Jun 15 09:14:35 UTC 2026","23247","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1755_StartVisitNote","IDA4_1755_StartVisitNote_Verify delete icon functionality","Verify delete icon functionality"
"broken","Mon Jun 15 08:22:42 UTC 2026","Mon Jun 15 08:23:17 UTC 2026","35757","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.VideoFunctionalityTest","com.intelehealth.tests.VideoFunctionalityTest","IDA4_1843_VideoFunctionality","IDA4_1843_Verify that user can make the video call","Verify that user can make the video call"
"broken","Mon Jun 15 08:07:14 UTC 2026","Mon Jun 15 08:07:43 UTC 2026","28790","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.MessagesPageTest","com.intelehealth.tests.MessagesPageTest","verifySearchByPatientName","Verify Search by Patient Name","Verify Search by Patient Name"
"broken","Mon Jun 15 10:00:01 UTC 2026","Mon Jun 15 10:00:21 UTC 2026","20236","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1870_Calendar","IDA4_1870_Calendar_Verify confirm functionality when clicked on delete in calendar","Verify confirm functionality when clicked on delete in calendar"
"skipped","Mon Jun 15 08:36:38 UTC 2026","Mon Jun 15 08:36:38 UTC 2026","2","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AppointmentPageTest","com.intelehealth.tests.AppointmentPageTest","IDA4_1784_Appointments","IDA4_1784_Appointments_Verify the UI elements of Appointment page","Verify the UI elements of Appointment page"
"passed","Mon Jun 15 08:15:06 UTC 2026","Mon Jun 15 08:15:40 UTC 2026","34133","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.PrescriptionPageTest","com.intelehealth.tests.PrescriptionPageTest","IDA4_1631_Prescription","IDA4-1631, Verify clicking on any of the completed visit record from the table","Verify clicking on any of the completed visit record from the table"
"broken","Mon Jun 15 08:27:18 UTC 2026","Mon Jun 15 08:27:28 UTC 2026","10240","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.VisitSummaryPageTest","com.intelehealth.tests.VisitSummaryPageTest","IDA4_1805_VisitSummary","IDA4_1805_VisitSummary_Verify the visit summary page","Verify the visit summary page"
"broken","Mon Jun 15 09:01:07 UTC 2026","Mon Jun 15 09:01:27 UTC 2026","20251","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1736_StartVisitNote","IDA4-1736,Verify if user can type in Remarks textbox and if numbers or special characters are allowed","Verify if user can type in Remarks textbox and if numbers or special characters are allowed"
"broken","Mon Jun 15 08:32:18 UTC 2026","Mon Jun 15 08:32:28 UTC 2026","10216","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.VisitSummaryPageTest","com.intelehealth.tests.VisitSummaryPageTest","IDA4_1815_VisitSummary","IDA4_1815_VisitSummary_Verify doing any changes in any of the section in visit summary page","Verify doing any changes in any of the section in visit summary page"
"broken","Mon Jun 15 07:54:07 UTC 2026","Mon Jun 15 07:54:27 UTC 2026","20186","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.ForgotUsernamePasswordTest","com.intelehealth.tests.ForgotUsernamePasswordTest","IDA4_1474_ForgotUNPW","IDA4_1474_Verify the Resend functionality","Verify the Resend functionality"
"broken","Mon Jun 15 08:54:50 UTC 2026","Mon Jun 15 08:55:25 UTC 2026","35137","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1729_StartVisitNote","IDA4_1729_StartVisitNote_Verify if the selected drug appears if choosed","Verify if the selected drug appears if choosed"
"passed","Mon Jun 15 07:11:54 UTC 2026","Mon Jun 15 07:12:00 UTC 2026","5891","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.DashboardPageTest","com.intelehealth.tests.DashboardPageTest","IDA4_1583_Dashboard","IDA4_1583_Dashboard_Verify that priority visits section shows all the priority visits scheduled","Verify that priority visits section shows all the priority visits scheduled"
"broken","Mon Jun 15 09:37:33 UTC 2026","Mon Jun 15 09:38:25 UTC 2026","52655","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1913_Calendar","IDA4_1913_Calendar_Verify that All the appointment & Follow up visits display in Selected week","Verify that All the appointment & Follow up visits display in Selected week"
"broken","Mon Jun 15 07:44:46 UTC 2026","Mon Jun 15 07:45:16 UTC 2026","30931","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.FilterTest","com.intelehealth.tests.FilterTest","verifyPopupClosesAfterApply","Verify Filter popup closes after Apply","Verify Filter popup closes after Apply"
"broken","Mon Jun 15 07:47:14 UTC 2026","Mon Jun 15 07:47:41 UTC 2026","26746","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.FilterTest","com.intelehealth.tests.FilterTest","verifyApplyWithoutSelectingToDateAfterChoosingRangeOption","Click Apply without selecting To date in Range","Click Apply without selecting To date in Range"
"broken","Mon Jun 15 08:38:17 UTC 2026","Mon Jun 15 08:38:40 UTC 2026","23237","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1706_StartVisitNote","IDA4_1706_StartVisitNote_Verify only one radio button can be selected in refer to specialist section","Verify only one radio button can be selected in refer to specialist section"
"broken","Mon Jun 15 09:10:52 UTC 2026","Mon Jun 15 09:11:12 UTC 2026","20204","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1751_StartVisitNote","IDA4-1751, Verify add test functionality","Test is added to the respective field patient after starting the visit"
"broken","Mon Jun 15 09:09:54 UTC 2026","Mon Jun 15 09:10:34 UTC 2026","39963","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1749_StartVisitNote","IDA4_1749_StartVisitNote_Verify if multiple advices can be added","Verify if multiple advices can be added"
"skipped","Mon Jun 15 08:36:40 UTC 2026","Mon Jun 15 08:36:40 UTC 2026","2","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AppointmentPageTest","com.intelehealth.tests.AppointmentPageTest","IDA4_1801_Appointments","IDA4_1801_Appointments_Verify whether the Rescheduled time slot reflects in Starts in column","Verify whether the Rescheduled time slot reflects in Starts in column"
"broken","Mon Jun 15 08:08:49 UTC 2026","Mon Jun 15 08:09:10 UTC 2026","20245","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.MessagesPageTest","com.intelehealth.tests.MessagesPageTest","verifyOpeningAPatientConversation","verify Opening A Patient Conversation","verify Opening A Patient Conversation"
"skipped","Mon Jun 15 08:36:40 UTC 2026","Mon Jun 15 08:36:40 UTC 2026","2","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AppointmentPageTest","com.intelehealth.tests.AppointmentPageTest","IDA4_1798_Appointments","IDA4_1798_Appointments_Verify time slot selection and clicking reschedule button functionality","Verify time slot selection and clicking reschedule button functionality"
"broken","Mon Jun 15 07:33:46 UTC 2026","Mon Jun 15 07:34:41 UTC 2026","54693","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.End2EndTest","com.intelehealth.tests.End2EndTest","IDA4_1682_End2End","IDA4_1682_End2End_Login, calendar, view calendar, followup visit, provide prescription","Login, calendar, view calendar, followup visit, provide prescription"
"broken","Mon Jun 15 07:29:00 UTC 2026","Mon Jun 15 07:29:36 UTC 2026","36253","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.End2EndTest","com.intelehealth.tests.End2EndTest","IDA4_1686_End2End","IDA4_1686_End2End_Login, completed visit sent, visit summary, view prescription","Login, completed visit sent, visit summary, view prescription"
